MenSabina	4.884	false	19	2013-04-02T16:40:36.000Z
olgaosaulenko	4.465	false	47	2019-04-10T05:17:04.000Z
hannycueva	4.424	false	82	2016-11-27T03:12:22.000Z
mirnedus	4.381	false	71	2017-06-14T10:45:57.000Z
Wendymm8	4.381	false	33	2018-01-28T04:59:13.000Z
NidalAlHajjaj	4.234	false	226	2019-05-28T20:27:00.000Z
vilmamanda	4.179	false	53	2015-09-16T18:43:27.000Z
ghadahammam	3.928	false	43	2015-01-15T15:29:34.000Z
KMingeirou	3.928	false	27	2019-05-30T10:54:25.000Z
RanaGKorayem	3.857	false	94	2016-07-15T21:49:29.000Z
asenchaturvedi9	3.782	false	31	2018-09-07T01:45:12.000Z
mahshatha	3.782	false	147	2019-03-05T15:09:32.000Z
AdinaHWolf	3.705	false	68	2013-05-21T05:17:53.000Z
EjsEfremov	3.705	false	34	2015-08-31T21:13:40.000Z
RachelDoreWeeks	3.454	false	258	2019-05-01T18:06:28.000Z
SabrinaE_Tweets	3.454	false	101	2019-02-26T05:31:20.000Z
CarlosPoire	3.447	false	19	2012-11-15T16:40:46.000Z
ryanbrownphoto	3.273	false	69	2019-05-24T16:23:57.000Z
HeleneMolinier	3.179	false	119	2019-05-29T13:04:28.000Z
RahaAmerCoach	3.179	false	209	2018-05-16T11:53:47.000Z
baindumass	2.984	false	126	2019-05-25T10:21:36.000Z
IngaSniukaite	2.984	false	132	2019-01-11T22:47:32.000Z
mamartyn	2.984	false	167	2019-01-08T19:20:07.000Z
anjudubeypandey	2.884	false	190	2019-02-18T08:20:09.000Z
kat_lyt	2.884	false	56	2018-01-19T13:47:52.000Z
SophieBrowne13	2.884	false	136	2017-02-27T19:27:13.000Z
MeralGuzel_UNW	2.783	false	748	2019-05-29T14:33:28.000Z
NinaKmLd	2.681	false	169	2019-05-29T15:28:48.000Z
annagollub	2.578	false	274	2019-05-26T03:41:56.000Z
PetersonMagoola	2.578	false	80	2019-04-04T11:24:07.000Z
UlianaBila	2.578	false	56	2016-03-07T08:50:09.000Z
OtaeMkandawire	2.475	false	101	2019-03-12T20:33:07.000Z
Sara_DeLaPena	2.475	false	94	2019-03-14T04:07:50.000Z
alx_capello	2.372	false	166	2019-03-28T05:05:57.000Z
chakabak	2.372	false	427	2019-04-28T16:39:48.000Z
CarlottaAiello1	2.270	false	108	2019-03-09T04:09:09.000Z
fp_cecilia	2.168	false	174	2017-07-06T09:39:30.000Z
saridug	2.168	false	1176	2019-05-29T16:23:07.000Z
strishenets	2.168	false	103	2018-02-14T15:32:43.000Z
TiaTGordon	2.168	false	301	2019-05-30T18:36:49.000Z
mariagh2	1.969	false	120	2019-03-23T07:30:50.000Z
A_girlempowered	1.871	false	519	2019-05-16T23:40:11.000Z
AFalth	1.776	false	9394	2019-05-26T20:27:43.000Z
petraauer	1.776	false	186	2017-11-30T14:14:07.000Z
CatherineACWolf	1.683	false	167	2019-05-28T14:36:27.000Z
elkudr	1.683	false	475	2019-05-18T03:20:51.000Z
mkabir2011	1.683	false	1769	2019-05-30T00:41:18.000Z
HibaQasas	1.592	false	562	2019-05-16T21:19:21.000Z
hsn_aljabri	1.592	false	619	2019-02-26T08:33:40.000Z
nazneendamji	1.592	false	424	2019-05-26T02:01:53.000Z
RanaElHoujeiri	1.419	false	34	2019-05-21T13:07:15.000Z
khetsiweunwomen	1.337	false	1719	2019-05-18T16:01:20.000Z
NaciriMohammad	1.337	false	787	2019-05-29T23:20:15.000Z
PABSeck	1.337	false	369	2019-05-30T00:07:44.000Z
Purna_UNW	1.337	false	1813	2019-05-30T02:07:42.000Z
regner_asa	1.337	true	10839	2019-05-29T14:45:10.000Z
Rusu_D	1.337	false	810	2019-04-19T15:46:02.000Z
AKUNWomen	1.258	false	517	2019-05-08T15:17:45.000Z
AnaLukatela	1.258	false	244	2019-05-30T16:32:04.000Z
ChiaraRPace	1.258	false	648	2019-05-16T21:16:57.000Z
GizemYarbil	1.182	false	1207	2019-03-21T16:05:36.000Z
MeleMauala	1.182	false	876	2019-05-29T08:00:08.000Z
MGarbari	1.182	false	414	2019-05-29T14:52:18.000Z
mu_kti	1.182	false	113	2019-05-24T05:10:18.000Z
OulimataSarr	1.182	false	3578	2019-05-30T18:41:23.000Z
carvalhounwomen	1.109	false	1436	2019-03-29T14:56:38.000Z
miss_meex	1.109	false	206	2019-05-23T22:26:03.000Z
Vandinika	1.109	false	631	2019-05-30T03:21:41.000Z
alisonrowe10	1.040	false	124	2019-05-30T02:34:02.000Z
emkenney	1.040	false	1058	2019-05-29T22:22:26.000Z
lenacpi	1.040	false	618	2019-04-27T20:22:52.000Z
LopaUN	0.973	false	995	2019-05-30T19:42:20.000Z
SubhalakshmiN	0.973	false	593	2019-05-30T17:14:19.000Z
CakirNese	0.910	false	116	2019-05-23T19:54:09.000Z
emadkarim	0.910	false	789	2019-05-29T20:31:55.000Z
GKarloweah	0.910	false	118	2019-04-26T13:04:48.000Z
BeaFrey	0.851	false	2185	2019-05-29T17:18:27.000Z
DavidianAli	0.851	false	657	2019-03-29T11:44:10.000Z
saundersscribes	0.851	false	630	2019-05-28T05:02:31.000Z
DerexBriggs	0.794	false	525	2019-03-31T06:14:55.000Z
skhela	0.794	false	275	2019-04-24T09:40:31.000Z
andreamilan_	0.741	false	6371	2019-05-29T12:57:33.000Z
AwaNdiayeSeck1	0.741	false	5102	2019-05-30T16:27:08.000Z
aldijanasisic	0.690	false	935	2019-01-04T03:36:27.000Z
AnnaKonate	0.690	false	263	2019-05-23T08:04:43.000Z
LauraTurquet	0.690	false	501	2019-05-26T03:29:04.000Z
MonaReme	0.690	false	138	2019-05-29T15:48:43.000Z
AlphaseydiBa	0.643	false	1320	2019-05-29T19:15:02.000Z
BlertaAliko	0.643	false	382	2019-05-30T17:23:14.000Z
ComfortLUNWomen	0.643	false	1090	2019-05-30T18:58:53.000Z
